"Product Group","Status","Compliance","VZ Typ (V)","P Max (W)","Package Size (mm)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"SZMMBZ5225BLT1G","Active","H Pb A P ","3, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5225BLT1G","Active","H Pb   ","3, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5258BLT1G","Active","H Pb   ","36, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5248BLT3G","Active","H Pb   ","18, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5227BLT1G","Active","H Pb A P ","3.6, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5245BLT3G","Active","H Pb A P ","15, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5262BLT1G","Active","H Pb A P ","51, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5222BLT1G","Active","H Pb   ","2.5, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5255BLT1G","Active","H Pb   ","28, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5242BLT1G","Active","H Pb A P ","12, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5242BLT1G","Active","H Pb   ","12, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5252BLT1G","Active","H Pb   ","24, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5242BLT3G","Active","H Pb   ","12, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5231BLT1G","Active","H Pb A P ","5.1, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5244BLT1G","Active","H Pb   ","14, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5231BLT3G","Active","H Pb A P ","5.1, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5247BLT1G","Active","H Pb A P ","17, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5238BLT1G","Active","H Pb A P ","8.7, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5263BLT1G","Active","H Pb A P ","56, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5229BLT1G","Active","H Pb A P ","4.3, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5228BLT1G","Active","H Pb   ","3.9, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5235BLT1G","Active","H Pb   ","6.8, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5222BLT1G","Active","H Pb A P ","2.5, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5240BLT1G","Active","H Pb A P ","10, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5253BLT1G","Active","H Pb   ","25, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5245BLT1G","Active","H Pb A P ","15, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5251BLT1G","Active","H Pb   ","22, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5270BLT1G","Active","H Pb A P ","91, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5237BLT1G","Active","H Pb   ","8.2, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5221BLT1G","Active","H Pb   ","2.4, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5230BLT1G","Active","H Pb   ","4.7, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5261BLT1G","Active","H Pb A P ","47, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5260BLT1G","Active","H Pb   ","43, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5254BLT1G","Active","H Pb A P ","27, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5259BLT1G","Active","H Pb A P ","39, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5260BLT1G","Active","H Pb A P ","43, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5241BLT1G","Active","H Pb   ","11, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5256BLT1G","Active","H Pb   ","30, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5243BLT1G","Active","H Pb A P ","13, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5240BLT1G","Active","H Pb   ","10, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5233BLT1G","Active","H Pb   ","6, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5231BLT1G","Active","H Pb   ","5.1, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5231BLT3G","Active","H Pb   ","5.1, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5223BLT1G","Active","H Pb   ","2.7, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5229BLT1G","Active","H Pb   ","4.3, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"MMBZ5226BLT1G","Active","H Pb   ","3.3, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5253BLT1G","Active","H Pb A P ","25, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5233BLT1G","Active","H Pb A P ","6, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5249BLT1G","Active","H Pb A P ","19, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5246BLT1G","Active","H Pb   ","16, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5246BLT1G","Active","H Pb A P ","16, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5239BLT1G","Active","H Pb   ","9.1, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5256BLT1G","Active","H Pb A P ","30, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"SZMMBZ5226BLT1G","Active","H Pb A P ","3.3, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5259BLT1G","Active","H Pb   ","39, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5236BLT1G","Active","H Pb A P ","7.5, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0201 ",
"MMBZ5249BLT1G","Active","H Pb   ","19, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0157 ",
"SZMMBZ5245ELT1G","Active","H Pb A P ","15, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0801 ",
"MMBZ5242ELT1G","Active","H Pb   ","12, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0345 ",
"SZMMBZ5252ELT1G","Active","H Pb A P ","24, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0461 ",
"SZMMBZ5257BLT1G","Active","H Pb A P ","33, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0248 ",
"SZMMBZ5261ELT1G","Active","H Pb A P ","47, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0819 ",
"MMBZ5231ELT1G","Active","H Pb   ","5.1, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0411 ",
"MMBZ5239ELT1G","Active","H Pb   ","9.1, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0205 ",
"SZMMBZ5240ELT1G","Active","H Pb A P ","10, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0728 ",
"SZMMBZ5256ELT1G","Active","H Pb A P ","30, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.086 ",
"MMBZ5248ELT1G","Active","H Pb   ","18, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0348 ",
"SZMMBZ5239ELT1G","Active","H Pb A P ","9.1, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0355 ",
"MMBZ5245ELT1G","Active","H Pb   ","15, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0352 ",
"SZMMBZ5258BLT1G","Active","H Pb A P ","36, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0355 ",
"SZMMBZ5248ELT1G","Active","H Pb A P ","18, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0763 ",
"MMBZ5261ELT1G","Active","H Pb   ","47, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0205 ",
"SZMMBZ5242ELT1G","Active","H Pb A P ","12, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0763 ",
"SZMMBZ5257ELT1G","Active","H Pb A P ","33, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0355 ",
"SZMMBZH12VAWT1G","Active","H Pb A P ","12, ","0.2, ","2.00 x 2.10 x 0.90, ","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0376 ",
"SZMMBZH15VAWT1G","Active","H Pb A P ","15, ","0.2, ","2.00 x 2.10 x 0.90, ","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0356 ",
"SZMMBZH18VALT1G","Active","H Pb A P ","18, ","0.225, ","2.90 x 2.40 x 1.00, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0344 ",
"MMSZ3V6T1G","Active","H Pb   ","3.6, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0233 ",
"MMSZ20T1G","Active","H Pb   ","20, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0233 ",
"SZMMSZ27T1G","Active","H Pb A P ","27, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0532 ",
"SZMMSZ15T1G","Active","H Pb A P ","15, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0532 ",
"MMSZ8V2T1G","Active","H Pb   ","8.2, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"MMSZ56T1G","Active","H Pb   ","56, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"SZMMSZ39T1G","Active","H Pb A P ","39, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0485 ",
"MMSZ56T3G","Active","H Pb   ","56, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0261 ",
"SZMMSZ27T3G","Active","H Pb A P ","27, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0532 ",
"SZMMSZ3V3T1G","Active","H Pb A P ","3.3, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ8V2T1G","Active","H Pb A P ","8.2, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0308 ",
"MMSZ47T1G","Active","H Pb   ","47, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0161 ",
"SZMMSZ43T1G","Active","H Pb A P ","43, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0353 ",
"MMSZ47T3G","Active","H Pb   ","47, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0161 ",
"MMSZ2V7T1G","Active","H Pb   ","2.7, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0188 ",
"SZMMSZ6V2T1G","Active","H Pb A P ","6.2, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"MMSZ27T1G","Active","H Pb   ","27, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"MMSZ15T1G","Active","H Pb   ","15, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"SZMMSZ2V4T1G","Active","H Pb A P ","2.4, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0399 ",
"SZMMSZ11T1G","Active","H Pb A P ","11, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0585 ",
"SZMMSZ5V6T1G","Active","H Pb A P ","5.6, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0515 ",
"MMSZ39T1G","Active","H Pb   ","39, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"MMSZ27T3G","Active","H Pb   ","27, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"SZMMSZ3V9T1G","Active","H Pb A P ","3.9, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0615 ",
"SZMMSZ36T1G","Active","H Pb A P ","36, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0485 ",
"SZMMSZ16T1G","Active","H Pb A P ","16, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0583 ",
"MMSZ4V7T1G","Active","H Pb   ","4.7, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"MMSZ33T1G","Active","H Pb   ","33, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"MMSZ24T1G","Active","H Pb   ","24, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"SZMMSZ20T1G","Active","H Pb A P ","20, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0532 ",
"SZMMSZ4V7T1G","Active","H Pb A P ","4.7, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0532 ",
"MMSZ12T1G","Active","H Pb   ","12, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"MMSZ36T1G","Active","H Pb   ","36, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"MMSZ3V9T1G","Active","H Pb   ","3.9, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
"MMSZ6V2T1G","Active","H Pb   ","6.2, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0156 ",
